date,from state,to state
4/24/2016 0:00, DOWN, DOWN
4/25/2016 0:00, DOWN, DOWN
4/26/2016 0:00, DOWN, DOWN
4/27/2016 0:00, DOWN, DOWN
4/28/2016 0:00, DOWN, DOWN
4/29/2016 0:00, DOWN, DOWN
4/30/2016 0:00, DOWN, DOWN
5/1/2016 0:00, DOWN, DOWN
5/2/2016 0:00, DOWN, DOWN
5/3/2016 0:00, DOWN, DOWN
5/4/2016 0:00, DOWN, DOWN
5/5/2016 0:00, DOWN, DOWN
5/6/2016 0:00, DOWN, DOWN
5/7/2016 0:00, DOWN, DOWN
5/8/2016 0:00, DOWN, DOWN
5/9/2016 0:00, DOWN, DOWN
5/10/2016 0:00, DOWN, DOWN
5/11/2016 0:00, DOWN, DOWN
5/12/2016 0:00, DOWN, DOWN
5/13/2016 0:00, DOWN, DOWN
5/14/2016 0:00, DOWN, DOWN
5/15/2016 0:00, DOWN, DOWN
5/16/2016 0:00, DOWN, DOWN
5/17/2016 0:00, DOWN, DOWN
5/18/2016 0:00, DOWN, DOWN
5/19/2016 0:00, DOWN, DOWN
5/20/2016 0:00, DOWN, DOWN
5/21/2016 0:00, DOWN, DOWN
5/22/2016 0:00, DOWN, DOWN
5/23/2016 0:00, DOWN, DOWN
