date,from state,to state
3/25/2016 0:00, DOWN, DOWN
3/26/2016 0:00, DOWN, DOWN
3/27/2016 0:00, DOWN, DOWN
3/28/2016 0:00, DOWN, DOWN
3/29/2016 0:00, DOWN, DOWN
3/30/2016 0:00, DOWN, DOWN
3/31/2016 0:00, DOWN, DOWN
4/1/2016 0:00, DOWN, DOWN
4/2/2016 0:00, DOWN, DOWN
4/3/2016 0:00, DOWN, DOWN
4/4/2016 0:00, DOWN, DOWN
4/5/2016 0:00, DOWN, DOWN
4/6/2016 0:00, DOWN, DOWN
4/7/2016 0:00, DOWN, DOWN
4/8/2016 0:00, DOWN, DOWN
4/9/2016 0:00, DOWN, DOWN
4/10/2016 0:00, DOWN, DOWN
4/11/2016 0:00, DOWN, DOWN
4/12/2016 0:00, DOWN, DOWN
4/13/2016 0:00, DOWN, DOWN
4/14/2016 0:00, DOWN, DOWN
4/15/2016 0:00, DOWN, DOWN
4/16/2016 0:00, DOWN, DOWN
4/17/2016 0:00, DOWN, DOWN
4/18/2016 0:00, DOWN, DOWN
4/19/2016 0:00, DOWN, DOWN
4/20/2016 0:00, DOWN, DOWN
4/21/2016 0:00, DOWN, DOWN
4/22/2016 0:00, DOWN, DOWN
4/23/2016 0:00, DOWN, DOWN
