date,from state,to state
9/13/20150:00,DOWN,DOWN
9/14/20150:00,DOWN,DOWN
9/15/20150:00,DOWN,UP
9/17/20150:00,DOWN,DOWN
9/18/20150:00,DOWN,DOWN
9/19/20150:00,DOWN,DOWN
9/20/20150:00,DOWN,UP
9/22/20150:00,DOWN,UP
9/24/20150:00,DOWN,DOWN
9/25/20150:00,DOWN,DOWN
9/26/20150:00,DOWN,UP
9/28/20150:00,DOWN,DOWN
9/29/20150:00,DOWN,DOWN
9/30/20150:00,DOWN,DOWN
10/1/20150:00,DOWN,DOWN
10/2/20150:00,DOWN,DOWN
10/3/20150:00,DOWN,DOWN
10/4/20150:00,DOWN,UP
10/6/20150:00,DOWN,DOWN
10/7/20150:00,DOWN,DOWN
10/8/20150:00,DOWN,DOWN
10/9/20150:00,DOWN,DOWN
10/10/20150:00,DOWN,DOWN
10/11/20150:00,DOWN,UP
10/14/20150:00,DOWN,UP
10/17/20150:00,DOWN,DOWN
10/18/20150:00,DOWN,UP
10/20/20150:00,DOWN,UP
10/24/20150:00,DOWN,UP
10/30/20150:00,DOWN,UP
