date,from state,to state
12/24/2015 0:00, DOWN, DOWN
12/25/2015 0:00, DOWN, UP
12/27/2015 0:00, DOWN, UP
12/29/2015 0:00, DOWN, DOWN
12/30/2015 0:00, DOWN, UP
1/1/2016 0:00, DOWN, DOWN
1/2/2016 0:00, DOWN, DOWN
1/3/2016 0:00, DOWN, DOWN
1/4/2016 0:00, DOWN, DOWN
1/5/2016 0:00, DOWN, UP
1/7/2016 0:00, DOWN, DOWN
1/8/2016 0:00, DOWN, DOWN
1/9/2016 0:00, DOWN, DOWN
1/10/2016 0:00, DOWN, DOWN
1/11/2016 0:00, DOWN, DOWN
1/12/2016 0:00, DOWN, DOWN
1/13/2016 0:00, DOWN, DOWN
1/14/2016 0:00, DOWN, UP
1/16/2016 0:00, DOWN, UP
1/18/2016 0:00, DOWN, UP
1/20/2016 0:00, DOWN, DOWN
1/21/2016 0:00, DOWN, UP
1/24/2016 0:00, DOWN, DOWN
1/25/2016 0:00, DOWN, DOWN
1/26/2016 0:00, DOWN, DOWN
1/27/2016 0:00, DOWN, DOWN
1/28/2016 0:00, DOWN, DOWN
1/29/2016 0:00, DOWN, DOWN
1/30/2016 0:00, DOWN, UP
2/1/2016 0:00, DOWN, DOWN
